frame_idx,scale,timestamp_vlc,g00_gravitational_metric,F_01_Ex,F_02_Ey,F_03_Ez,F_12_Bx,F_23_By,F_31_Bz,K_Scale_Invariant,sha256_hash_frame
885,MICRO (ATOM),1782384002.2125,0.5766061225917904,-1.5092770421714785,0.943629874052459,4.0599185091437535,0.5831953349642022,-2.4420615526733607,-1.2088563227741838,1.8162141139938286,6dd7670a23c38143d60db53434d7bcb21adb87908661977225e5135176b76532
886,MICRO (ATOM),1782384002.215,0.5766061225917904,0.39798531350270044,-2.5376023163079244,3.4171612950944863,-1.568324481408759,0.6439537642706518,-2.5034537330071296,1.8162141139938286,1904d794162ce35c2492c016841e449fc68976dac00a75f88cefc79fa52f1dc8
887,MICRO (ATOM),1782384002.2175,0.5766061225917904,1.0485718137533042,1.9938821775353401,2.376569183249268,1.2322869552794922,1.6966248342979706,-3.506592480917774,1.8162141139938286,60fa391bb9d6820a17d125fbfd4c125b23c27309828908b40e94cbf01ab9f811
888,MICRO (ATOM),1782384002.22,0.5766061225917904,-1.6118052726273278,0.22949718560530344,1.059290641795645,0.14183706102652063,-2.6079557143573067,-4.1014845173672585,1.8162141139938286,6a6c802022d3e2bc7eb953089320ce8c4288ae0cef2087a6bb5057b28f40f759
889,MICRO (ATOM),1782384002.2225,0.5766061225917904,0.8172435595729836,-2.259546637322889,-0.38131329984001067,-1.396476621031077,1.322327856476037,-4.2188709481760975,1.8162141139938286,70a52e9993b79fd4bf9b470b3c6bc99137af251ad8c280efaaa6364cf2b2bf35
890,MICRO (ATOM),1782384002.225,0.5766061225917904,0.6657694064482955,2.38613940788566,-1.777523745073869,1.4747152559688868,1.0772375283031854,-3.8450853365949795,1.8162141139938286,d5a839c17c06e60b594926bf6572b69f21c1423330d982fa9eb245dba66be2c3
891,MICRO (ATOM),1782384002.2275,0.5766061225917904,-1.5879339244306727,-0.5026329297364551,-2.9667902048218155,-0.31064423444206696,-2.5693310616178353,-3.023644785779654,1.8162141139938286,711f331021a4974963b2dc15fefbf9f12a562730b258147ee935754d3d3f648c
892,MICRO (ATOM),1782384002.23,0.5766061225917904,1.1724126483841637,-1.8042947748088833,-3.810655152611975,-1.1151154965557275,1.8970035139258563,-1.8501835632906711,1.8162141139938286,ccda3d937779aea4ca5ff6cd8a563c9d77da014863e8eab41a275902f59130c7
893,MICRO (ATOM),1782384002.2325,0.5766061225917904,0.23075661499508746,2.5912729075442607,-4.210873613667278,1.601494730989117,0.3733720461909252,-0.461319108340243,1.8162141139938286,e8686f73d41d1a934c0598ba3d3f508905c92c1fc1fed936fb808a9e3d63950d
894,MICRO (ATOM),1782384002.235,0.5766061225917904,-1.439535015500851,-1.1953460065493684,-4.120851103033632,-0.7387644603639641,-2.3292165830759837,0.9812533294851304,1.8162141139938286,d30b8bb112bacca413fa7fc8ae29f87b347156f301102c09e65c7e661f08ec40
895,MICRO (ATOM),1782384002.2375,0.5766061225917904,1.4356398213334853,-1.2075480908205853,-3.551068277961349,-0.7463057631771666,2.322914026520406,2.3095856761020532,1.8162141139938286,a261492118cb2fed3160a041d51aa7632a325c16ade2082a0a8d57504be4f756
896,MICRO (ATOM),1782384002.24,0.5766061225917904,-0.22235236921771923,2.5931958772150363,-2.567860752260752,1.6026831916049915,-0.3597736908733356,3.369029989032155,1.8162141139938286,ad886973dfc200c5b63795d8efe2361f4434d7fbe95fee3460ccff829e0088c9
897,MICRO (ATOM),1782384002.2425,0.5766061225917904,-1.1782461548476562,-1.7943187078085565,-1.285696129803725,-1.1089499480754792,-1.9064423256573793,4.036242977300411,1.8162141139938286,8647da317d8e37e11db0576bd24a5325f8d3b2fd53b038d31eede7df46608e2c
898,MICRO (ATOM),1782384002.245,0.5766061225917904,1.586282508058212,-0.5161041301337693,0.1461526147143216,-0.3189698941568682,2.566659013797616,4.23354595147039,1.8162141139938286,68b8490f02396b9a0038145c40e4f93c99e64a5d93cf8244d79ddf6d5039380a
899,MICRO (ATOM),1782384002.2475,0.5766061225917904,-0.658024231058147,2.3917575154579773,1.5609858877623168,1.478187437401032,-1.064705571273096,3.9379683808032353,1.8162141139938286,4a41b696f9da59bb68a6bc49e2220b22c2f1a032d4af2317e638531bebc91ca1
900,MICRO (ATOM),1782384002.25,0.5766061225917904,-0.8245579082079062,-2.2525789219652625,2.7940850817038894,-1.3921703361161295,-1.3341627211729081,3.1839221828114654,1.8162141139938286,6d17722d7e4dbf10e00362c88e75c6d96233e09a089a461ee0e3efa7d564bbcb
901,MICRO (ATOM),1782384002.2525,0.5766061225917904,1.6125271399753889,0.21581329573663605,3.7018895479658434,0.13337995198937386,2.6091237202618385,2.0591953973968584,1.8162141139938286,297b1169135a119479f512300e0653fda8a4495c1a27353e15f03fd246dbaa1f
902,MICRO (ATOM),1782384002.255,0.5766061225917904,-1.042093094098616,2.0027548447065513,4.178710305006611,1.2377705651621662,-1.6861420456931029,0.6947316725403512,1.8162141139938286,217c8f997f71e6434202e6920e7061680eabe612252d3ce2a7ce5db75d8df0a3
903,MICRO (ATOM),1782384002.2575,0.5766061225917904,-0.4062069048791054,-2.5341893686522763,4.169034627272691,-1.5662151637557442,-0.657256578559288,-0.7506145392945811,1.8162141139938286,2a518c5771a38d488702e0c99f30dbd6f938e4c18ed17013064f87e110cdf09c
904,MICRO (ATOM),1782384002.26,0.5766061225917904,1.512315583592249,0.9308064007177205,3.6739889825922405,0.5752699925895057,2.4469780159683916,-2.1085722339512087,1.8162141139938286,b27a14958755ddd878c6dc569b95ce155547fdc38aea0b2dca339113d837e007
905,MICRO (ATOM),1782384002.2625,0.5766061225917904,-1.3444398469999472,1.4566938910397518,2.751207885827247,0.9002863358669024,-2.175349368275623,-3.221044408101374,1.8162141139938286,5d8c81cf0017e02f45252be93ceecb7d30b1d9c8741c2a4a2d6d85385db49f5d
906,MICRO (ATOM),1782384002.265,0.5766061225917904,0.04399929987645137,-2.6170658405446243,1.5081239372037538,-1.6174356402528904,0.07119236268129736,-3.958514127805054,1.8162141139938286,b4c4c3a21423643f2e0d543663229994c8e94a4ada612d86875c07b49cea05e1
907,MICRO (ATOM),1782384002.2675,0.5766061225917904,1.2935065416431364,1.572804622968396,0.08946023667554953,0.9720467146574323,2.092937549048926,-4.23512323032673,1.8162141139938286,cbcab5e0f29292ba0fe2092fa8f8fe5dc2414fbb3c775a5d81a79f447733e1de
908,MICRO (ATOM),1782384002.27,0.5766061225917904,-1.5413541180319543,0.7963973673676306,-1.3396186596953887,0.49220064158413207,-2.493963351675319,-4.018668157063368,1.8162141139938286,2ae0787a822095d6eea71e448af4610d76a6d39156be3ef0c750897f86377ef8
909,MICRO (ATOM),1782384002.2725,0.5766061225917904,0.490755030150736,-2.494709071691848,-2.612735631374467,-1.54181499834826,0.7940583189338704,-3.3343491764578923,1.8162141139938286,27e01c19abcb904a509768630f24f9886876dce33adc7f1901ee87ec0e1131e7
910,MICRO (ATOM),1782384002.275,0.5766061225917904,0.9732592648007409,2.091461741288439,-3.581671054949917,1.2925944422862945,1.574766570313333,-2.261836502520266,1.8162141139938286,348d34d29c179c72a74bc0835c48353305aebf46bfc21e3751d882e426876015
911,MICRO (ATOM),1782384002.2775,0.5766061225917904,-1.6173936690324133,0.07364646823019687,-4.133618922172385,0.045516020517650975,-2.616997929683343,-0.9259948791745958,1.8162141139938286,d93f542113dc5236a49cd030e980ecf748fbb273c38e32691ea79a129a239aea
912,MICRO (ATOM),1782384002.28,0.5766061225917904,0.899025200110463,-2.176714417247396,-4.204320011904242,-1.345283493660811,1.4546533305214049,0.5176535013893674,1.8162141139938286,d99cca9c2c31a713a510958e08445842bc13b3d1caf42b11895b7e881d4738f7
913,MICRO (ATOM),1782384002.2825,0.5766061225917904,0.5766879039746393,2.4461040822943025,-3.7855431174863505,1.5117754628777489,0.933100629531902,1.9010353010007153,1.8162141139938286,d199246ba0e6571a06594c04e4c0d275df7f8ed82fd8f543293300c612e56f0a
914,MICRO (ATOM),1782384002.285,0.5766061225917904,-1.5665953930615781,-0.6548798696104295,-2.926043345451052,-0.4047380179673448,-2.5348045925926344,3.0630935752178345,1.8162141139938286,9287fbbf75af27077ee710b06378dafbb96440413e2282bf18b82d5df0aebead
915,MICRO (ATOM),1782384002.2875,0.5766061225917904,1.2367928047654417,-1.688019374946279,-1.7258859179046548,-1.0432533473851533,2.0011727951517977,3.8685384460255228,1.8162141139938286,c39b9384b552b9b18ae034e359ed9e13bbc23845a0a913d1094d874f6799d33e
916,MICRO (ATOM),1782384002.29,0.5766061225917904,0.13489203041588266,2.6089201955322876,-0.3247963164122324,1.6124013547749751,0.21825989002438273,4.2235979049673045,1.8162141139938286,0a9df9a649acef13943e63991d74d2a37501726aef311e6afe03417bf156fd2d
917,MICRO (ATOM),1782384002.2925,0.5766061225917904,-1.3929429479393025,-1.332049793006411,1.1141069257561091,-0.823252046785224,-2.2538290341552667,4.086934996789333,1.8162141139938286,1668a333ce12d5bea9928e0fc83fa0905cfdbc24eff78237cf6a92dc89af687c
918,MICRO (ATOM),1782384002.295,0.5766061225917904,1.4775697294309114,-1.0669479585421808,2.423302911914199,-0.6594101026063816,2.3907580429672004,3.4744603763904585,1.8162141139938286,83c2b96183c4ab0d4b0163bd42163da4c7d9204cb501c88f4d4dc80370c18f6c
919,MICRO (ATOM),1782384002.2975,0.5766061225917904,-0.3174822275785562,2.567141858650296,3.4503716049630353,1.5865809225884613,-0.5136970350461332,2.4574799485782113,1.8162141139938286,34a38a7c36c39ff62e33f9a0428916bc1c08421b76a1625b271c6d6eba644a17
920,MICRO (ATOM),1782384002.3,0.5766061225917904,-1.1100543533290623,-1.9047588764725347,4.075738968670033,-1.1772057260330888,-1.796105673046208,1.1543932472358338,1.8162141139938286,2dcd977df463c3a79a641e92c71ae5e8abd756ec9fc66cf8abc0a1c606cdc6ca
921,MICRO (ATOM),1782384002.3025,0.5766061225917904,1.6024739774142118,-0.36220528563198545,4.2265980911710805,-0.22385517742543093,2.5928573615434263,-0.28309094953413916,1.8162141139938286,ae9fddeffb7d2f4ab6d7c5874c1853f5e2e5d5de7956af2d9e0010652719302a
922,MICRO (ATOM),1782384002.305,0.5766061225917904,-0.7449591729265305,2.324045375721449,3.8853855569894122,1.4363390335928752,-1.2053692620261367,-1.6876169540322936,1.8162141139938286,73e8f363704f6cdccf3d237f36489dc1435b9d4999618edd969f16d33bf022f7
923,MICRO (ATOM),1782384002.3075,0.5766061225917904,-0.7401140503480509,-2.328094630846978,3.0918262260142355,-1.4388416108895716,-1.1975296890144973,-2.8956661579211316,1.8162141139938286,84e70f919680694ead4d0914a412389e3c02978db8175ce3e17728fd8bf02c58
924,MICRO (ATOM),1782384002.31,0.5766061225917904,1.6017104173893375,0.3709419323376537,1.9383083609204046,0.22925472203723374,2.5916218954707286,-3.7665942982998866,1.8162141139938286,0c7732ce5bee43a39dd90f1b68e09871afd0f1ec6a2b816951ae67750ed97ee7
925,MICRO (ATOM),1782384002.3125,0.5766061225917904,-1.114015583754402,1.8986946457995095,0.5591275428416355,1.1734578253615398,-1.8025150785116775,-4.199005632389058,1.8162141139938286,2d5536e549b590c70646f7dc5d48dbf68cfa9cc3b236726c82b2a3de5399a15e
926,MICRO (ATOM),1782384002.315,0.5766061225917904,-0.3121331727979576,-2.5688585910962995,-0.8851483730839329,-1.5876419215896813,-0.5050420826034395,-4.1425576963545145,1.8162141139938286,87902a0ac26bb539d054529c7bb643313b6aaf9c4a7296c8b02f89acde499867
927,MICRO (ATOM),1782384002.3175,0.5766061225917904,1.475338928590805,1.0749994676056427,-2.2263729893653585,0.6643862088683287,2.3871485313857765,-3.603822307248724,1.8162141139938286,4e563b322bc1e291be480c45198af01aebd89da6c10c5d4f662d5af190259039
928,MICRO (ATOM),1782384002.32,0.5766061225917904,-1.3957096420756316,1.324446150561049,-3.308397411628625,0.8185527373156889,-2.2583056393043224,-2.6455204547930014,1.8162141139938286,3874d305141e059b79a1da339a1091388d5654516e9efc0a4173cd7e80d7c9f7
929,MICRO (ATOM),1782384002.3225,0.5766061225917904,0.1403255385186526,-2.608169777213394,-4.005249513226536,-1.6119375707481185,0.22705149081281248,-1.3792201589295856,1.8162141139938286,87ef6fef77b79914471aa2fed6a5785b111f1cf2968907f8713ef4fd7561ee7f
930,MICRO (ATOM),1782384002.325,0.5766061225917904,1.2332697050153696,1.6947543379914363,-4.235799941257726,1.0474157834600348,1.9954723000104246,0.04765257223071675,1.8162141139938286,f72f885c90b3fd2070c0eba0f93cb3fd3172e5b6aa6c8fba06a9c7309b813dd8
931,MICRO (ATOM),1782384002.3275,0.5766061225917904,-1.567950583648347,0.6463331015711412,-3.973207409037655,0.39945582482510333,-2.5369973370232604,1.4689774657112504,1.8162141139938286,30acd7a7bfa050ce0c940f05bae8aa2967817aefc6251a160f437614d1949fdb
932,MICRO (ATOM),1782384002.33,0.5766061225917904,0.5817797635959988,-2.4429453618569634,-3.248043629225141,-1.5098232662865143,0.9413394314652048,2.71928014236289,1.8162141139938286,c007c3f28c4638aea26642d356997220cdac962b2912dbac9bf06df3396e40ec
933,MICRO (ATOM),1782384002.3325,0.5766061225917904,0.8944860868876359,2.1816046709114927,-2.1447340746913905,1.3483058366388316,1.4473088910480865,3.652997078955419,1.8162141139938286,9c3ab8e6e339a0d8259e9f074b40bd283e046752a7f0138326ac334f4d22371f
934,MICRO (ATOM),1782384002.335,0.5766061225917904,-1.6172310805033951,-0.08246611472368078,-0.7917289431239264,-0.05096686181938286,-2.6167348559172106,4.16142249604856,1.8162141139938286,bf9af4b6ec3116468801bd87dc36aaee5f44f103e4f8831ca18543a493598818
935,MICRO (ATOM),1782384002.3375,0.5766061225917904,0.9776101665919094,-2.086142429136395,0.6534513525547462,-1.2893069265795611,1.5818064772931562,4.185364170516531,1.8162141139938286,888350b6ece49728a3d0b1fab8e68c1d519643757814a719deb41311a8dac48e
936,MICRO (ATOM),1782384002.34,0.5766061225917904,0.485555865809724,2.4973711167931167,2.0225551245971767,1.5434602327004294,0.7856458943170164,3.7220347496987265,1.8162141139938286,abc2ed270f00d26a052df958c28019072edc04e166a0f3537a24a4eb7b09abcb
937,MICRO (ATOM),1782384002.3425,0.5766061225917904,-1.539686500761911,-0.8047982457365129,3.156187714034935,-0.49739266995145515,-2.4912650902521625,2.8253762623364147,1.8162141139938286,de819ffb1dc91dfe68123079842ca7d1f0e95a271eaf0b20290b1369fae4a658
938,MICRO (ATOM),1782384002.345,0.5766061225917904,1.2967752830037917,-1.5657418655294812,3.922368635785697,-0.9676816905058868,2.098226483670899,1.5997800458199893,1.8162141139938286,ae2c23d159d02bbc5fac95df4be55f15fe4a6be6cb60276ab9bcb1c365902f49
939,MICRO (ATOM),1782384002.3475,0.5766061225917904,0.03854780872007256,2.617290916518858,4.2318970935231395,1.6175747448550177,0.06237166470090698,0.18793323237141032,1.8162141139938286,e37d20c4f8b6e0b832c79a6693b4ee979aa743990fce45ce538a174d121f5bc2
940,MICRO (ATOM),1782384002.35,0.5766061225917904,-1.341397977407424,-1.4640171949717777,4.04873697079892,-0.9048123866068404,-2.1704275198855756,-1.2457932618557308,1.8162141139938286,1ae592541c23790631965492fa7dd80cd1e1ed8a741da4caf9b442831eeab4e8
941,MICRO (ATOM),1782384002.3525,0.5766061225917904,1.5142458261552973,-0.9225540673586116,3.3942122504183887,-0.5701697700870819,2.450101214041936,-2.5344812307667417,1.8162141139938286,d7e656781df8cb63d051eb62f62e435751b38326c694546802a4a91b71c8640d
942,MICRO (ATOM),1782384002.355,0.5766061225917904,-0.4114832107960447,2.5319598247886472,2.3445244203311035,1.5648372298686124,-0.665793820867938,-3.528098234526678,1.8162141139938286,3fce58264993f710a5c28efc746c433788fd5d9100d62dd4f3d5f254e1b08e71
943,MICRO (ATOM),1782384002.3575,0.5766061225917904,-1.0379155190100584,-2.008426272489984,1.0218808961472237,-1.241275700297068,-1.679382587209262,-4.110964770475236,1.8162141139938286,d66fc6426a77efad58c76c1be85c6828c4de65490df661aecf7a43d4f4f447c4
944,MICRO (ATOM),1782384002.36,0.5766061225917904,1.6129675119523719,-0.20701854370338402,-0.41973268732975316,-0.12794449631019686,2.60983625708829,-4.2152219848053205,1.8162141139938286,d369e850718698fd6fc401c64ce7ef3897c4195da830802a1f37bba576068282
945,MICRO (ATOM),1782384002.3625,0.5766061225917904,-0.829245255052266,2.2480696015960753,-1.8124798883453743,1.3893834228618094,-1.3417470076841418,-3.8287319786507252,1.8162141139938286,5db87d1de90bb93ba5e350b262833952c3f68a23cb89f07e2a92f2f13a4011e5
946,MICRO (ATOM),1782384002.365,0.5766061225917904,-0.6530385606026176,-2.3953323073576764,-2.994213417819381,-1.4803967802977538,-1.0566385870193433,-2.9964909341677544,1.8162141139938286,ff6b9708c349363b4f51f4ed7bafa5d7c12ad4d9c32c39ef669554794c2f5230
947,MICRO (ATOM),1782384002.3675,0.5766061225917904,1.5851984749843675,0.5247516065184815,-3.827352752814077,0.32431432847953245,2.5649050114392065,-1.8153905407723325,1.8162141139938286,a0d9a9709cc7d9cece6cf15f28e280638022190600e1a374b02f6dc02e4d80e3
948,MICRO (ATOM),1782384002.37,0.5766061225917904,-1.181976955618585,1.787883236898662,-4.214901622579821,1.1049726083195532,-1.9124788881099966,-0.42293761002440416,1.8162141139938286,4b33f768be145993fb3b51f801f444e3b82879915b46edf3cc036e73bfe3e0ac
949,MICRO (ATOM),1782384002.3725,0.5766061225917904,-0.2169495852679503,-2.594393694038461,-4.111740569272322,-1.6034234831141645,-0.3510318028087371,1.018754828699859,1.8162141139938286,a7fe565c4fb0b338007723c56701d95aec5c20c59dc2b48bed5a69abea86c83f
950,MICRO (ATOM),1782384002.375,0.5766061225917904,1.4331163942994574,1.2153701467488651,-3.529879873812085,0.7511400596027462,2.3188310358112183,2.3418411531219485,1.8162141139938286,f9092aede629422c9db1c89c85142229b2466c2c040946f93ca2b3233adbf573
951,MICRO (ATOM),1782384002.3775,0.5766061225917904,-1.4420166966142491,1.1874890619510203,-2.5370612874067935,0.7339086015544601,-2.3332320274667007,3.3922841764717977,1.8162141139938286,9e59753df044b4af9eea03ea0a681d55c63232275e01ab5f29362818a7783545
952,MICRO (ATOM),1782384002.38,0.5766061225917904,0.2361528200573921,-2.5899998151516344,-1.2488713588843072,-1.600707916619655,0.3821032893919983,4.047788561542911,1.8162141139938286,f720905407b22694f6e830ea1203a7c05f0bb4d0f9c07b4e5d0e0d24a3d620e5
953,MICRO (ATOM),1782384002.3825,0.5766061225917904,1.1686477173707508,1.8106779958752657,0.18471545509842208,1.1190605441324561,1.8909117275808558,4.232038765258057,1.8162141139938286,34eeb7f420f1910991a4f38cf95418e74033b2376bef3a5a9b6bfdc464d2e031
954,MICRO (ATOM),1782384002.385,0.5766061225917904,-1.5889718696680557,0.4939706618640929,1.5967972103922605,0.3052906584772909,-2.5710104922903825,3.9235838947170043,1.8162141139938286,dd127bd64ba9868a7af0103441a2a61af5759ac800930d4b19b3338a53ba6997
955,MICRO (ATOM),1782384002.3875,0.5766061225917904,0.6707358561651714,-2.382495243611389,2.822975638295788,-1.4724630385867992,1.085273412748508,3.15833507652175,1.8162141139938286,0d90f7132b09f627a7407759fede7a7e18628e547eceefcb1944ef8d9d26a507
956,MICRO (ATOM),1782384002.39,0.5766061225917904,0.8125323746952335,2.263990444168148,3.720495824002788,1.3992230447008869,1.3147049992165527,2.025384589053885,1.8162141139938286,a56c2435fa53d3953a986f9942ab61868e752dc5d3c669857aced52ee30ef649
957,MICRO (ATOM),1782384002.3925,0.5766061225917904,-1.6113180851582087,-0.23828547198096514,4.1848661089348225,-0.14726852070954718,-2.6071674284733795,0.6566335053040434,1.8162141139938286,3b47e36c3212221a8ab2f797910fa1db7a3289ed55d7104c034fffb90a757b18
958,MICRO (ATOM),1782384002.395,0.5766061225917904,1.0527190335639147,-1.9881527208314391,4.162023284222939,-1.2287459562994105,1.7033351769103553,-0.7885645766741357,1.8162141139938286,e49f62fbda4738d0904f64aca93e8ceb1cbbfda578d17ef646bd3c7e9333e4d1
959,MICRO (ATOM),1782384002.3975,0.5766061225917904,0.3926973311673083,2.539758220610432,3.654626771545889,1.5696569035442007,0.6353976291200782,-2.1419558984020264,1.8162141139938286,af03bfdf2fc09d705be9143c2e5053643f22cb30b68f1bf4c56cb5bf124b2d73
960,MICRO (ATOM),1782384002.4,0.5766061225917904,-1.5073029277839014,-0.9518549916516947,2.7217490062791354,-0.5882787372019948,-2.438867368496581,-3.2459750856742104,1.8162141139938286,bea3829386b2e237c650742b47dd384cff13e62d05eae8896c42b6c511977a26
961,MICRO (ATOM),1782384002.4025,0.5766061225917904,1.352146802723559,-1.4378970300805907,1.4719980693227512,-0.888669236912335,2.187819484586217,-3.9720893235058616,1.8162141139938286,bb8958ba6ba36d9675792405ee9181caae02daf70fcfd03d1dfcc8387fac68a9
962,MICRO (ATOM),1782384002.405,0.5766061225917904,-0.05793347785452147,2.6163553066366596,0.05087324893410318,1.616996506147609,-0.09373833625510507,-4.235762484198335,1.8162141139938286,acaed9a770bed64d26a17fc84cfff0baf215e75ad0ccd308df61fe6c7c74ad9c
963,MICRO (ATOM),1782384002.4075,0.5766061225917904,-1.2850833829385808,-1.5907789744649543,-1.3761743687868664,-0.9831554748080428,-2.07930859197232,-4.0062970454889175,1.8162141139938286,c6c6fc8ddc3223503287aa8cb47d508611a875c0032e9c3b782a9822b159397a
964,MICRO (ATOM),1782384002.41,0.5766061225917904,1.54553770189534,-0.77487984025939,-2.6430041500964125,-0.4789020784773922,2.500732532561063,-3.3104079767563843,1.8162141139938286,9e4e0584e4d2970e3850eaf6611c2a2b0440d8fc954542e078cef54736c919ba
965,MICRO (ATOM),1782384002.4125,0.5766061225917904,-0.5040210785147731,2.4877748727845,-3.6021284428071816,1.5375294277387668,-0.8155232360832823,-2.2291125120815836,1.8162141139938286,3515d8850286e666e8734ffe7575c955fcb426bf153f00f27008e4db56a0a851
966,MICRO (ATOM),1782384002.415,0.5766061225917904,-0.9620861567601783,-2.1049522845278927,-4.141883476319157,-1.3009320565349771,-1.5566881017437277,-0.8882979109473855,1.8162141139938286,f11cc74264b5277541505c034e393f845c2e2b233bcd94892ce4926f25a93580
967,MICRO (ATOM),1782384002.4175,0.5766061225917904,1.617725799693142,-0.05109570360108898,-4.199429551224612,-0.031578881504563394,2.617535328381108,0.5559346672951917,1.8162141139938286,dc0a5399ab751caa0981c490569ce5f8421296a7dcb54d357dbeded80b13b9f8
968,MICRO (ATOM),1782384002.42,0.5766061225917904,-0.910582780458736,2.1641003410022153,-3.7680670022640848,1.3374875658046068,-1.4733538883526185,1.9354438706528578,1.8162141139938286,0efbeff32c26d991848787ff7f37fb8108356c4cc2ecc7b10b19d4264bb03eed
969,MICRO (ATOM),1782384002.4225,0.5766061225917904,-0.5636410542718718,-2.4540528737333105,-2.898016190947894,-1.51668808615654,-0.9119903832667127,3.0896236125138317,1.8162141139938286,a1465b813e02e5655bb5c275276634e3342432a2cd71823f41416c673a25a466
970,MICRO (ATOM),1782384002.425,0.5766061225917904,1.5630500244604348,0.676695415486053,-1.6905707190975543,0.41822076680161274,2.529068065693338,3.884101254309565,1.8162141139938286,241bb1659bc2c415f5156d0b7b0078938b53b21560a86b68213418d2dd228ce8
971,MICRO (ATOM),1782384002.4275,0.5766061225917904,-1.2457355586737473,1.6707146313820171,-0.2863045615458862,1.0325584276958384,-2.015642474928462,4.22638162120237,1.8162141139938286,bf62a62d335fa03eabbac861f0f81b776714eac36a1075a7634241bb361cfd87
972,MICRO (ATOM),1782384002.43,0.5766061225917904,-0.12099458764906346,-2.610703882024086,1.1512939254256904,-1.613503733652181,-0.1957733552709629,4.076615533414583,1.8162141139938286,fd64a233b8d9350a261dbf1fa332ee5311a39d8fa918201d1c1940b3a8e775df
973,MICRO (ATOM),1782384002.4325,0.5766061225917904,1.3857981118614875,1.3514193205340885,2.4548557481600985,0.8352230731433554,2.2422684465373157,3.452239152452287,1.8162141139938286,08e78332427c9715c806f0a2eea3fa13d9f83522c102f071742a7dfcfd1e6954
974,MICRO (ATOM),1782384002.435,0.5766061225917904,-1.4831963561008559,1.046309605071119,3.472616813678996,0.6466548986894308,-2.3998621161611773,2.4259440173575926,1.8162141139938286,5d09bd408ca782c49ec7bbeedca25a81dda2029b11f6afcd4cda446c7644f0cb
975,MICRO (ATOM),1782384002.4375,0.5766061225917904,0.3311404103484478,-2.5626205614980875,4.086086704195863,-1.5837866072751583,0.535796438992376,1.1172141047234196,1.8162141139938286,79a4eb917d0b5224dee24e3f2b0177746e968c6e9bde682e3bc961da83bb8720
976,MICRO (ATOM),1782384002.44,0.5766061225917904,1.0998703558395355,1.9201634055621954,4.223843642946662,1.1867262485911856,1.7796276189668097,-0.3215848098686119,1.8162141139938286,eebc51f0d3066828681c8d053ffefc4a94c485cc5e5125a459a8d05ebfc9205d
977,MICRO (ATOM),1782384002.4425,0.5766061225917904,-1.6043432304663494,0.3398518050986089,3.8698496051153706,0.21003996668894512,-2.595881876515359,-1.7229439758122054,1.8162141139938286,5dc9ccd7d5e7dfdadeeb0e84abdcf6ada8751a8369be1f845692cf2818557020
978,MICRO (ATOM),1782384002.445,0.5766061225917904,0.7573070056760358,-2.313573660122865,3.0653175068313927,-1.429867157432428,1.2253484751022354,-2.9237134764391906,1.8162141139938286,3d50914e697e44b4ad01bd9887b769a69f15ad00c9b6a1b7fb7507edbb09062d
979,MICRO (ATOM),1782384002.4475,0.5766061225917904,0.7276895319616368,2.338326121036031,1.9039130891787928,1.4451650195819676,1.1774263959714313,-3.784096571026277,1.8162141139938286,8589aebb7de666f6feb78b674645ed9637259ef2db99a9d71fa8f799553cb17a
980,MICRO (ATOM),1782384002.45,0.5766061225917904,-1.5996757079009776,-0.39325755489695086,0.520850106467187,-0.24304653525899328,-2.5883296663613304,-4.203925198738945,1.8162141139938286,15239b06eef5523bdf1d81568b5935c3c04f775b5549dc0b2b642704b2688688
981,MICRO (ATOM),1782384002.4525,0.5766061225917904,1.124084735578928,-1.8830937154465925,-0.9228516143679442,-1.163815920147317,1.8188073084016438,-4.134321807486403,1.8162141139938286,29b0b0775b0b8e48293d3a096fcbb1dbe50b82e9095e54808cdd5d2b1abf9e09
982,MICRO (ATOM),1782384002.455,0.5766061225917904,0.29844247819117975,2.573114677440816,-2.2591125251259854,1.5902723276096464,0.48289007340007806,-3.5833898069869616,1.8162141139938286,9978e32fb92ea25c594287f16bd2788289aa22bd3d5fc9ff8221d589f72b1fe5
983,MICRO (ATOM),1782384002.4575,0.5766061225917904,-1.4695598207640013,-1.095527216022741,-3.332361619077703,-0.6770730551026023,-2.3777977384973576,-2.615270148511811,1.8162141139938286,e123239d45d4146d701d27b367a4d4fb78f29d1baf048f02224bb851b14f01a8
984,MICRO (ATOM),1782384002.46,0.5766061225917904,1.4027104787879798,-1.3049394479217753,-4.01764841635701,-0.8064969320761805,2.26963323105459,-1.3426738667834317,1.8162141139938286,3b21e07640b8d7e3053ed933970963d769a9a5f3e26ced07672fb059c6201889
985,MICRO (ATOM),1782384002.4625,0.5766061225917904,-0.1542087697069366,2.606116692644431,-4.235190027186893,1.6106686947027213,-0.24951503074912856,0.08624003487850503,1.8162141139938286,eee2467cf4423ac0fc8c57794292f1c95ac9299671b6a8d9b4b8c86905529520
986,MICRO (ATOM),1782384002.465,0.5766061225917904,-1.2241994029731376,-1.7118844031931577,-3.9596596855631563,-1.0580027459842005,-1.9807962430178656,1.5051136450531064,1.8162141139938286,3e9548707f2d9fac31a2a028d1f3f4eefcfe7c3a13ec686968fb61b215507924
987,MICRO (ATOM),1782384002.4675,0.5766061225917904,1.5713340917749175,-0.624450364162645,-3.223135357915432,-0.38593154933976387,2.542471968173263,2.748757969439019,1.8162141139938286,80126747e0e510d9556bd0c2fdc2587fe1b1b579852276468dfb184788165957
